estudiante_id,numero_lista,materia,trimestre,seccion,fecha,semana,tema,participaciones,tipo_participacion,asistencia
anon_268,,Estructuras de Datos,2526-3,2,2026-04-29,3,Listas dobles | Listas circulares,0.0,,0.0
anon_268,,Estructuras de Datos,2526-3,2,2026-05-04,4,Pilas,0.0,,0.0
anon_268,,Estructuras de Datos,2526-3,2,2026-05-06,4,Pilas,0.0,,1.0
anon_268,,Estructuras de Datos,2526-3,2,2026-05-11,5,Colas,0.0,,0.0
anon_268,,Estructuras de Datos,2526-3,2,2026-05-13,5,Colas,0.0,,0.0
anon_268,,Estructuras de Datos,2526-3,2,2026-05-20,6,Complejidad en tiempo. Complejidad en espacio.,0.0,,0.0
anon_268,,Estructuras de Datos,2526-3,2,2026-05-25,7,Árboles Generales,0.0,,0.0
anon_268,,Estructuras de Datos,2526-3,2,2026-06-01,8,Árboles binarios,0.0,,1.0
anon_268,,Estructuras de Datos,2526-3,2,2026-06-03,8,Árboles binarios,2.0,,1.0
anon_268,,Estructuras de Datos,2526-3,2,2026-06-08,9,Árboles binarios de búsqueda,0.0,,0.0
anon_268,,Estructuras de Datos,2526-3,2,2026-06-10,9,Árboles binarios de búsqueda,0.0,,0.0
anon_268,,Estructuras de Datos,2526-3,2,2026-06-15,10,Expresiones matemáticas Árboles B,0.0,,0.0
anon_268,,Estructuras de Datos,2526-3,2,2026-06-17,10,Expresiones matemáticas Árboles B,0.0,,0.0
anon_268,,Estructuras de Datos,2526-3,2,2026-06-22,11,Árboles balanceados (AVL),0.0,,0.0
anon_061,,Estructuras de Datos,2526-3,2,2026-04-13,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,1.0
anon_061,,Estructuras de Datos,2526-3,2,2026-04-15,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,0.0
anon_061,,Estructuras de Datos,2526-3,2,2026-04-20,2,Listas enlazadas,0.0,,0.0
anon_061,,Estructuras de Datos,2526-3,2,2026-04-22,2,Listas enlazadas,0.0,,0.0
anon_061,,Estructuras de Datos,2526-3,2,2026-04-27,3,Listas dobles | Listas circulares,0.0,,0.0
anon_061,,Estructuras de Datos,2526-3,2,2026-04-29,3,Listas dobles | Listas circulares,0.0,,1.0
anon_061,,Estructuras de Datos,2526-3,2,2026-05-04,4,Pilas,0.0,,1.0
anon_061,,Estructuras de Datos,2526-3,2,2026-05-06,4,Pilas,0.0,,0.0
anon_061,,Estructuras de Datos,2526-3,2,2026-05-11,5,Colas,0.0,,0.0
anon_061,,Estructuras de Datos,2526-3,2,2026-05-13,5,Colas,0.0,,0.0
anon_061,,Estructuras de Datos,2526-3,2,2026-05-20,6,Complejidad en tiempo. Complejidad en espacio.,0.0,,0.0
anon_061,,Estructuras de Datos,2526-3,2,2026-05-25,7,Árboles Generales,0.0,,0.0
anon_061,,Estructuras de Datos,2526-3,2,2026-06-01,8,Árboles binarios,0.0,,0.0
anon_061,,Estructuras de Datos,2526-3,2,2026-06-03,8,Árboles binarios,0.0,,0.0
anon_061,,Estructuras de Datos,2526-3,2,2026-06-08,9,Árboles binarios de búsqueda,0.0,,0.0
anon_061,,Estructuras de Datos,2526-3,2,2026-06-10,9,Árboles binarios de búsqueda,0.0,,0.0
anon_061,,Estructuras de Datos,2526-3,2,2026-06-15,10,Expresiones matemáticas Árboles B,0.0,,0.0
anon_061,,Estructuras de Datos,2526-3,2,2026-06-17,10,Expresiones matemáticas Árboles B,0.0,,0.0
anon_061,,Estructuras de Datos,2526-3,2,2026-06-22,11,Árboles balanceados (AVL),0.0,,0.0
anon_183,,Estructuras de Datos,2526-3,2,2026-04-13,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,1.0,,1.0
anon_183,,Estructuras de Datos,2526-3,2,2026-04-15,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,0.0
anon_183,,Estructuras de Datos,2526-3,2,2026-04-20,2,Listas enlazadas,0.0,,1.0
anon_183,,Estructuras de Datos,2526-3,2,2026-04-22,2,Listas enlazadas,0.0,,0.0
anon_183,,Estructuras de Datos,2526-3,2,2026-04-27,3,Listas dobles | Listas circulares,0.0,,0.0
anon_183,,Estructuras de Datos,2526-3,2,2026-04-29,3,Listas dobles | Listas circulares,0.0,,1.0
anon_183,,Estructuras de Datos,2526-3,2,2026-05-04,4,Pilas,0.0,,1.0
anon_183,,Estructuras de Datos,2526-3,2,2026-05-06,4,Pilas,3.0,,1.0
anon_183,,Estructuras de Datos,2526-3,2,2026-05-11,5,Colas,0.0,,0.0
anon_183,,Estructuras de Datos,2526-3,2,2026-05-13,5,Colas,0.0,,0.0
anon_183,,Estructuras de Datos,2526-3,2,2026-05-20,6,Complejidad en tiempo. Complejidad en espacio.,0.0,,0.0
anon_183,,Estructuras de Datos,2526-3,2,2026-05-25,7,Árboles Generales,0.0,,0.0
anon_183,,Estructuras de Datos,2526-3,2,2026-06-01,8,Árboles binarios,0.0,,0.0
anon_183,,Estructuras de Datos,2526-3,2,2026-06-03,8,Árboles binarios,0.0,,0.0
anon_183,,Estructuras de Datos,2526-3,2,2026-06-08,9,Árboles binarios de búsqueda,0.0,,0.0
anon_183,,Estructuras de Datos,2526-3,2,2026-06-10,9,Árboles binarios de búsqueda,0.0,,0.0
anon_183,,Estructuras de Datos,2526-3,2,2026-06-15,10,Expresiones matemáticas Árboles B,0.0,,0.0
anon_183,,Estructuras de Datos,2526-3,2,2026-06-17,10,Expresiones matemáticas Árboles B,0.0,,1.0
anon_183,,Estructuras de Datos,2526-3,2,2026-06-22,11,Árboles balanceados (AVL),0.0,,0.0
anon_188,,Estructuras de Datos,2526-3,2,2026-04-13,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,1.0
anon_188,,Estructuras de Datos,2526-3,2,2026-04-15,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,1.0
anon_188,,Estructuras de Datos,2526-3,2,2026-04-20,2,Listas enlazadas,0.0,,0.0
anon_188,,Estructuras de Datos,2526-3,2,2026-04-22,2,Listas enlazadas,0.0,,1.0
anon_188,,Estructuras de Datos,2526-3,2,2026-04-27,3,Listas dobles | Listas circulares,0.0,,1.0
anon_188,,Estructuras de Datos,2526-3,2,2026-04-29,3,Listas dobles | Listas circulares,2.0,,1.0
anon_188,,Estructuras de Datos,2526-3,2,2026-05-04,4,Pilas,0.0,,0.0
anon_188,,Estructuras de Datos,2526-3,2,2026-05-06,4,Pilas,0.0,,0.0
anon_188,,Estructuras de Datos,2526-3,2,2026-05-11,5,Colas,0.0,,0.0
anon_188,,Estructuras de Datos,2526-3,2,2026-05-13,5,Colas,0.0,,0.0
anon_188,,Estructuras de Datos,2526-3,2,2026-05-20,6,Complejidad en tiempo. Complejidad en espacio.,0.0,,0.0
anon_188,,Estructuras de Datos,2526-3,2,2026-05-25,7,Árboles Generales,0.0,,1.0
anon_188,,Estructuras de Datos,2526-3,2,2026-06-01,8,Árboles binarios,0.0,,0.0
anon_188,,Estructuras de Datos,2526-3,2,2026-06-03,8,Árboles binarios,0.0,,1.0
anon_188,,Estructuras de Datos,2526-3,2,2026-06-08,9,Árboles binarios de búsqueda,0.0,,0.0
anon_188,,Estructuras de Datos,2526-3,2,2026-06-10,9,Árboles binarios de búsqueda,0.0,,0.0
anon_188,,Estructuras de Datos,2526-3,2,2026-06-15,10,Expresiones matemáticas Árboles B,0.0,,0.0
anon_188,,Estructuras de Datos,2526-3,2,2026-06-17,10,Expresiones matemáticas Árboles B,0.0,,0.0
anon_188,,Estructuras de Datos,2526-3,2,2026-06-22,11,Árboles balanceados (AVL),0.0,,0.0
anon_204,,Estructuras de Datos,2526-3,2,2026-04-13,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,1.0,,1.0
anon_204,,Estructuras de Datos,2526-3,2,2026-04-15,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,1.0,,1.0
anon_204,,Estructuras de Datos,2526-3,2,2026-04-20,2,Listas enlazadas,0.0,,1.0
anon_204,,Estructuras de Datos,2526-3,2,2026-04-22,2,Listas enlazadas,0.0,,1.0
anon_204,,Estructuras de Datos,2526-3,2,2026-04-27,3,Listas dobles | Listas circulares,0.0,,0.0
anon_204,,Estructuras de Datos,2526-3,2,2026-04-29,3,Listas dobles | Listas circulares,0.0,,0.0
anon_204,,Estructuras de Datos,2526-3,2,2026-05-04,4,Pilas,0.0,,1.0
anon_204,,Estructuras de Datos,2526-3,2,2026-05-06,4,Pilas,2.0,,1.0
anon_204,,Estructuras de Datos,2526-3,2,2026-05-11,5,Colas,0.0,,0.0
anon_204,,Estructuras de Datos,2526-3,2,2026-05-13,5,Colas,0.0,,1.0
anon_204,,Estructuras de Datos,2526-3,2,2026-05-20,6,Complejidad en tiempo. Complejidad en espacio.,0.0,,0.0
anon_204,,Estructuras de Datos,2526-3,2,2026-05-25,7,Árboles Generales,0.0,,0.0
anon_204,,Estructuras de Datos,2526-3,2,2026-06-01,8,Árboles binarios,0.0,,0.0
anon_204,,Estructuras de Datos,2526-3,2,2026-06-03,8,Árboles binarios,0.0,,0.0
anon_204,,Estructuras de Datos,2526-3,2,2026-06-08,9,Árboles binarios de búsqueda,0.0,,0.0
anon_204,,Estructuras de Datos,2526-3,2,2026-06-10,9,Árboles binarios de búsqueda,0.0,,0.0
anon_204,,Estructuras de Datos,2526-3,2,2026-06-15,10,Expresiones matemáticas Árboles B,0.0,,0.0
anon_204,,Estructuras de Datos,2526-3,2,2026-06-17,10,Expresiones matemáticas Árboles B,0.0,,0.0
anon_204,,Estructuras de Datos,2526-3,2,2026-06-22,11,Árboles balanceados (AVL),0.0,,0.0
anon_168,,Estructuras de Datos,2526-3,2,2026-04-13,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,0.0
anon_168,,Estructuras de Datos,2526-3,2,2026-04-15,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,0.0
anon_168,,Estructuras de Datos,2526-3,2,2026-04-20,2,Listas enlazadas,0.0,,0.0
anon_168,,Estructuras de Datos,2526-3,2,2026-04-22,2,Listas enlazadas,0.0,,0.0
anon_168,,Estructuras de Datos,2526-3,2,2026-04-27,3,Listas dobles | Listas circulares,0.0,,0.0
anon_168,,Estructuras de Datos,2526-3,2,2026-04-29,3,Listas dobles | Listas circulares,0.0,,0.0
anon_168,,Estructuras de Datos,2526-3,2,2026-05-04,4,Pilas,0.0,,0.0
anon_168,,Estructuras de Datos,2526-3,2,2026-05-06,4,Pilas,0.0,,0.0
anon_168,,Estructuras de Datos,2526-3,2,2026-05-11,5,Colas,0.0,,0.0
anon_168,,Estructuras de Datos,2526-3,2,2026-05-13,5,Colas,0.0,,0.0
anon_168,,Estructuras de Datos,2526-3,2,2026-05-20,6,Complejidad en tiempo. Complejidad en espacio.,0.0,,0.0
anon_168,,Estructuras de Datos,2526-3,2,2026-05-25,7,Árboles Generales,0.0,,0.0
anon_168,,Estructuras de Datos,2526-3,2,2026-06-01,8,Árboles binarios,0.0,,0.0
anon_168,,Estructuras de Datos,2526-3,2,2026-06-03,8,Árboles binarios,0.0,,0.0
anon_168,,Estructuras de Datos,2526-3,2,2026-06-08,9,Árboles binarios de búsqueda,0.0,,0.0
anon_168,,Estructuras de Datos,2526-3,2,2026-06-10,9,Árboles binarios de búsqueda,0.0,,0.0
anon_168,,Estructuras de Datos,2526-3,2,2026-06-15,10,Expresiones matemáticas Árboles B,0.0,,0.0
anon_168,,Estructuras de Datos,2526-3,2,2026-06-17,10,Expresiones matemáticas Árboles B,0.0,,0.0
anon_168,,Estructuras de Datos,2526-3,2,2026-06-22,11,Árboles balanceados (AVL),0.0,,0.0
anon_256,,Estructuras de Datos,2526-3,2,2026-04-13,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,1.0
anon_256,,Estructuras de Datos,2526-3,2,2026-04-15,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,1.0,,1.0
anon_256,,Estructuras de Datos,2526-3,2,2026-04-20,2,Listas enlazadas,0.0,,1.0
anon_256,,Estructuras de Datos,2526-3,2,2026-04-22,2,Listas enlazadas,0.0,,1.0
anon_256,,Estructuras de Datos,2526-3,2,2026-04-27,3,Listas dobles | Listas circulares,0.0,,1.0
anon_256,,Estructuras de Datos,2526-3,2,2026-04-29,3,Listas dobles | Listas circulares,2.0,,1.0
anon_256,,Estructuras de Datos,2526-3,2,2026-05-04,4,Pilas,0.0,,1.0
anon_256,,Estructuras de Datos,2526-3,2,2026-05-06,4,Pilas,2.0,,1.0
anon_256,,Estructuras de Datos,2526-3,2,2026-05-11,5,Colas,0.0,,1.0
anon_256,,Estructuras de Datos,2526-3,2,2026-05-13,5,Colas,1.0,,1.0
anon_256,,Estructuras de Datos,2526-3,2,2026-05-20,6,Complejidad en tiempo. Complejidad en espacio.,0.0,,0.0
anon_256,,Estructuras de Datos,2526-3,2,2026-05-25,7,Árboles Generales,0.0,,0.0
anon_256,,Estructuras de Datos,2526-3,2,2026-06-01,8,Árboles binarios,1.0,,1.0
anon_256,,Estructuras de Datos,2526-3,2,2026-06-03,8,Árboles binarios,2.0,,1.0
anon_256,,Estructuras de Datos,2526-3,2,2026-06-08,9,Árboles binarios de búsqueda,0.0,,1.0
anon_256,,Estructuras de Datos,2526-3,2,2026-06-10,9,Árboles binarios de búsqueda,0.0,,0.0
anon_256,,Estructuras de Datos,2526-3,2,2026-06-15,10,Expresiones matemáticas Árboles B,1.0,,1.0
anon_256,,Estructuras de Datos,2526-3,2,2026-06-17,10,Expresiones matemáticas Árboles B,0.0,,0.0
anon_256,,Estructuras de Datos,2526-3,2,2026-06-22,11,Árboles balanceados (AVL),0.0,,1.0
anon_110,,Estructuras de Datos,2526-3,2,2026-04-13,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,0.0
anon_110,,Estructuras de Datos,2526-3,2,2026-04-15,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,1.0
anon_110,,Estructuras de Datos,2526-3,2,2026-04-20,2,Listas enlazadas,0.0,,0.0
anon_110,,Estructuras de Datos,2526-3,2,2026-04-22,2,Listas enlazadas,0.0,,0.0
anon_110,,Estructuras de Datos,2526-3,2,2026-04-27,3,Listas dobles | Listas circulares,0.0,,1.0
anon_110,,Estructuras de Datos,2526-3,2,2026-04-29,3,Listas dobles | Listas circulares,0.0,,0.0
anon_110,,Estructuras de Datos,2526-3,2,2026-05-04,4,Pilas,0.0,,0.0
anon_110,,Estructuras de Datos,2526-3,2,2026-05-06,4,Pilas,0.0,,0.0
anon_110,,Estructuras de Datos,2526-3,2,2026-05-11,5,Colas,0.0,,0.0
anon_110,,Estructuras de Datos,2526-3,2,2026-05-13,5,Colas,0.0,,0.0
anon_110,,Estructuras de Datos,2526-3,2,2026-05-20,6,Complejidad en tiempo. Complejidad en espacio.,0.0,,0.0
anon_110,,Estructuras de Datos,2526-3,2,2026-05-25,7,Árboles Generales,0.0,,0.0
anon_110,,Estructuras de Datos,2526-3,2,2026-06-01,8,Árboles binarios,0.0,,0.0
anon_110,,Estructuras de Datos,2526-3,2,2026-06-03,8,Árboles binarios,0.0,,0.0
anon_110,,Estructuras de Datos,2526-3,2,2026-06-08,9,Árboles binarios de búsqueda,0.0,,0.0
anon_110,,Estructuras de Datos,2526-3,2,2026-06-10,9,Árboles binarios de búsqueda,0.0,,0.0
anon_110,,Estructuras de Datos,2526-3,2,2026-06-15,10,Expresiones matemáticas Árboles B,0.0,,0.0
anon_110,,Estructuras de Datos,2526-3,2,2026-06-17,10,Expresiones matemáticas Árboles B,0.0,,0.0
anon_110,,Estructuras de Datos,2526-3,2,2026-06-22,11,Árboles balanceados (AVL),0.0,,0.0
anon_042,,Estructuras de Datos,2526-3,2,2026-04-13,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,1.0
anon_042,,Estructuras de Datos,2526-3,2,2026-04-15,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,0.0
anon_042,,Estructuras de Datos,2526-3,2,2026-04-20,2,Listas enlazadas,4.0,,1.0
anon_042,,Estructuras de Datos,2526-3,2,2026-04-22,2,Listas enlazadas,1.0,,1.0
anon_042,,Estructuras de Datos,2526-3,2,2026-04-27,3,Listas dobles | Listas circulares,0.0,,0.0
anon_042,,Estructuras de Datos,2526-3,2,2026-04-29,3,Listas dobles | Listas circulares,0.0,,0.0
anon_042,,Estructuras de Datos,2526-3,2,2026-05-04,4,Pilas,0.0,,0.0
anon_042,,Estructuras de Datos,2526-3,2,2026-05-06,4,Pilas,1.0,,1.0
anon_042,,Estructuras de Datos,2526-3,2,2026-05-11,5,Colas,0.0,,1.0
anon_042,,Estructuras de Datos,2526-3,2,2026-05-13,5,Colas,2.0,,1.0
anon_042,,Estructuras de Datos,2526-3,2,2026-05-20,6,Complejidad en tiempo. Complejidad en espacio.,0.0,,0.0
anon_042,,Estructuras de Datos,2526-3,2,2026-05-25,7,Árboles Generales,2.0,,1.0
anon_042,,Estructuras de Datos,2526-3,2,2026-06-01,8,Árboles binarios,0.0,,0.0
anon_042,,Estructuras de Datos,2526-3,2,2026-06-03,8,Árboles binarios,0.0,,0.0
anon_042,,Estructuras de Datos,2526-3,2,2026-06-08,9,Árboles binarios de búsqueda,0.0,,0.0
anon_042,,Estructuras de Datos,2526-3,2,2026-06-10,9,Árboles binarios de búsqueda,0.0,,0.0
anon_042,,Estructuras de Datos,2526-3,2,2026-06-15,10,Expresiones matemáticas Árboles B,5.0,,1.0
anon_042,,Estructuras de Datos,2526-3,2,2026-06-17,10,Expresiones matemáticas Árboles B,0.0,,0.0
anon_042,,Estructuras de Datos,2526-3,2,2026-06-22,11,Árboles balanceados (AVL),0.0,,1.0
anon_065,,Estructuras de Datos,2526-3,2,2026-04-13,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,1.0
anon_065,,Estructuras de Datos,2526-3,2,2026-04-15,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,1.0
anon_065,,Estructuras de Datos,2526-3,2,2026-04-20,2,Listas enlazadas,0.0,,1.0
anon_065,,Estructuras de Datos,2526-3,2,2026-04-22,2,Listas enlazadas,0.0,,0.0
anon_065,,Estructuras de Datos,2526-3,2,2026-04-27,3,Listas dobles | Listas circulares,0.0,,0.0
anon_065,,Estructuras de Datos,2526-3,2,2026-04-29,3,Listas dobles | Listas circulares,0.0,,1.0
anon_065,,Estructuras de Datos,2526-3,2,2026-05-04,4,Pilas,0.0,,0.0
anon_065,,Estructuras de Datos,2526-3,2,2026-05-06,4,Pilas,0.0,,0.0
anon_065,,Estructuras de Datos,2526-3,2,2026-05-11,5,Colas,0.0,,0.0
anon_065,,Estructuras de Datos,2526-3,2,2026-05-13,5,Colas,0.0,,0.0
anon_065,,Estructuras de Datos,2526-3,2,2026-05-20,6,Complejidad en tiempo. Complejidad en espacio.,0.0,,0.0
anon_065,,Estructuras de Datos,2526-3,2,2026-05-25,7,Árboles Generales,0.0,,0.0
anon_065,,Estructuras de Datos,2526-3,2,2026-06-01,8,Árboles binarios,0.0,,0.0
anon_065,,Estructuras de Datos,2526-3,2,2026-06-03,8,Árboles binarios,0.0,,0.0
anon_065,,Estructuras de Datos,2526-3,2,2026-06-08,9,Árboles binarios de búsqueda,0.0,,0.0
anon_065,,Estructuras de Datos,2526-3,2,2026-06-10,9,Árboles binarios de búsqueda,0.0,,0.0
anon_065,,Estructuras de Datos,2526-3,2,2026-06-15,10,Expresiones matemáticas Árboles B,0.0,,0.0
anon_065,,Estructuras de Datos,2526-3,2,2026-06-17,10,Expresiones matemáticas Árboles B,0.0,,0.0
anon_065,,Estructuras de Datos,2526-3,2,2026-06-22,11,Árboles balanceados (AVL),0.0,,0.0
anon_048,,Estructuras de Datos,2526-3,2,2026-04-13,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,0.0
anon_048,,Estructuras de Datos,2526-3,2,2026-04-15,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,0.0
anon_048,,Estructuras de Datos,2526-3,2,2026-04-20,2,Listas enlazadas,0.0,,1.0
anon_048,,Estructuras de Datos,2526-3,2,2026-04-22,2,Listas enlazadas,0.0,,0.0
anon_048,,Estructuras de Datos,2526-3,2,2026-04-27,3,Listas dobles | Listas circulares,0.0,,1.0
anon_048,,Estructuras de Datos,2526-3,2,2026-04-29,3,Listas dobles | Listas circulares,0.0,,1.0
anon_048,,Estructuras de Datos,2526-3,2,2026-05-04,4,Pilas,0.0,,1.0
anon_048,,Estructuras de Datos,2526-3,2,2026-05-06,4,Pilas,0.0,,0.0
anon_048,,Estructuras de Datos,2526-3,2,2026-05-11,5,Colas,0.0,,0.0
anon_048,,Estructuras de Datos,2526-3,2,2026-05-13,5,Colas,0.0,,0.0
anon_048,,Estructuras de Datos,2526-3,2,2026-05-20,6,Complejidad en tiempo. Complejidad en espacio.,0.0,,1.0
anon_048,,Estructuras de Datos,2526-3,2,2026-05-25,7,Árboles Generales,0.0,,0.0
anon_048,,Estructuras de Datos,2526-3,2,2026-06-01,8,Árboles binarios,0.0,,0.0
anon_048,,Estructuras de Datos,2526-3,2,2026-06-03,8,Árboles binarios,0.0,,0.0
anon_048,,Estructuras de Datos,2526-3,2,2026-06-08,9,Árboles binarios de búsqueda,0.0,,0.0
anon_048,,Estructuras de Datos,2526-3,2,2026-06-10,9,Árboles binarios de búsqueda,0.0,,0.0
anon_048,,Estructuras de Datos,2526-3,2,2026-06-15,10,Expresiones matemáticas Árboles B,0.0,,0.0
anon_048,,Estructuras de Datos,2526-3,2,2026-06-17,10,Expresiones matemáticas Árboles B,0.0,,0.0
anon_048,,Estructuras de Datos,2526-3,2,2026-06-22,11,Árboles balanceados (AVL),0.0,,0.0
anon_184,,Estructuras de Datos,2526-3,2,2026-04-13,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,0.0
anon_184,,Estructuras de Datos,2526-3,2,2026-04-15,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,0.0
anon_184,,Estructuras de Datos,2526-3,2,2026-04-20,2,Listas enlazadas,0.0,,0.0
anon_184,,Estructuras de Datos,2526-3,2,2026-04-22,2,Listas enlazadas,0.0,,0.0
anon_184,,Estructuras de Datos,2526-3,2,2026-04-27,3,Listas dobles | Listas circulares,0.0,,0.0
anon_184,,Estructuras de Datos,2526-3,2,2026-04-29,3,Listas dobles | Listas circulares,0.0,,1.0
anon_184,,Estructuras de Datos,2526-3,2,2026-05-04,4,Pilas,0.0,,1.0
anon_184,,Estructuras de Datos,2526-3,2,2026-05-06,4,Pilas,1.0,,1.0
anon_184,,Estructuras de Datos,2526-3,2,2026-05-11,5,Colas,2.0,,1.0
anon_184,,Estructuras de Datos,2526-3,2,2026-05-13,5,Colas,0.0,,0.0
anon_184,,Estructuras de Datos,2526-3,2,2026-05-20,6,Complejidad en tiempo. Complejidad en espacio.,1.0,,1.0
anon_184,,Estructuras de Datos,2526-3,2,2026-05-25,7,Árboles Generales,0.0,,0.0
anon_184,,Estructuras de Datos,2526-3,2,2026-06-01,8,Árboles binarios,0.0,,0.0
anon_184,,Estructuras de Datos,2526-3,2,2026-06-03,8,Árboles binarios,2.0,,1.0
anon_184,,Estructuras de Datos,2526-3,2,2026-06-08,9,Árboles binarios de búsqueda,0.0,,0.0
anon_184,,Estructuras de Datos,2526-3,2,2026-06-10,9,Árboles binarios de búsqueda,1.0,,1.0
anon_184,,Estructuras de Datos,2526-3,2,2026-06-15,10,Expresiones matemáticas Árboles B,0.0,,0.0
anon_184,,Estructuras de Datos,2526-3,2,2026-06-17,10,Expresiones matemáticas Árboles B,2.0,,1.0
anon_184,,Estructuras de Datos,2526-3,2,2026-06-22,11,Árboles balanceados (AVL),2.0,,1.0
anon_020,,Estructuras de Datos,2526-3,2,2026-04-13,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,0.0
anon_020,,Estructuras de Datos,2526-3,2,2026-04-15,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,1.0
anon_020,,Estructuras de Datos,2526-3,2,2026-04-20,2,Listas enlazadas,2.0,,1.0
anon_020,,Estructuras de Datos,2526-3,2,2026-04-22,2,Listas enlazadas,0.0,,0.0
anon_020,,Estructuras de Datos,2526-3,2,2026-04-27,3,Listas dobles | Listas circulares,0.0,,1.0
anon_020,,Estructuras de Datos,2526-3,2,2026-04-29,3,Listas dobles | Listas circulares,0.0,,0.0
anon_020,,Estructuras de Datos,2526-3,2,2026-05-04,4,Pilas,0.0,,0.0
anon_020,,Estructuras de Datos,2526-3,2,2026-05-06,4,Pilas,0.0,,0.0
anon_020,,Estructuras de Datos,2526-3,2,2026-05-11,5,Colas,0.0,,0.0
anon_020,,Estructuras de Datos,2526-3,2,2026-05-13,5,Colas,0.0,,0.0
anon_020,,Estructuras de Datos,2526-3,2,2026-05-20,6,Complejidad en tiempo. Complejidad en espacio.,0.0,,0.0
anon_020,,Estructuras de Datos,2526-3,2,2026-05-25,7,Árboles Generales,0.0,,1.0
anon_020,,Estructuras de Datos,2526-3,2,2026-06-01,8,Árboles binarios,0.0,,0.0
anon_020,,Estructuras de Datos,2526-3,2,2026-06-03,8,Árboles binarios,0.0,,0.0
anon_020,,Estructuras de Datos,2526-3,2,2026-06-08,9,Árboles binarios de búsqueda,0.0,,0.0
anon_020,,Estructuras de Datos,2526-3,2,2026-06-10,9,Árboles binarios de búsqueda,0.0,,0.0
anon_020,,Estructuras de Datos,2526-3,2,2026-06-15,10,Expresiones matemáticas Árboles B,0.0,,0.0
anon_020,,Estructuras de Datos,2526-3,2,2026-06-17,10,Expresiones matemáticas Árboles B,0.0,,0.0
anon_020,,Estructuras de Datos,2526-3,2,2026-06-22,11,Árboles balanceados (AVL),0.0,,0.0
anon_187,,Estructuras de Datos,2526-3,2,2026-04-13,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,1.0
anon_187,,Estructuras de Datos,2526-3,2,2026-04-15,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,1.0
anon_187,,Estructuras de Datos,2526-3,2,2026-04-20,2,Listas enlazadas,3.0,,1.0
anon_187,,Estructuras de Datos,2526-3,2,2026-04-22,2,Listas enlazadas,0.0,,1.0
anon_187,,Estructuras de Datos,2526-3,2,2026-04-27,3,Listas dobles | Listas circulares,0.0,,1.0
anon_187,,Estructuras de Datos,2526-3,2,2026-04-29,3,Listas dobles | Listas circulares,2.0,,1.0
anon_187,,Estructuras de Datos,2526-3,2,2026-05-04,4,Pilas,2.0,,1.0
anon_187,,Estructuras de Datos,2526-3,2,2026-05-06,4,Pilas,3.0,,1.0
anon_187,,Estructuras de Datos,2526-3,2,2026-05-11,5,Colas,0.0,,0.0
anon_187,,Estructuras de Datos,2526-3,2,2026-05-13,5,Colas,3.0,,1.0
anon_187,,Estructuras de Datos,2526-3,2,2026-05-20,6,Complejidad en tiempo. Complejidad en espacio.,0.0,,0.0
anon_187,,Estructuras de Datos,2526-3,2,2026-05-25,7,Árboles Generales,0.0,,0.0
